tweetid,content,label,target,text
1174577010968092672,if i ain ’ t look like my dad the negro wouldn ’ t claim none of us,0,2,if i ain t look like my dad the negro wouldn t claim none of us
1217884374181588992,<user> <user> get a load of this retard,1,0,<user> get a load of this retard
1178778213348237312,<user> <user> <user> you call me names and then you follow me i am sorry i am not that desperate to settle for trailer trash like you,1,0,<user> you call me names and then you follow me i am sorry i am not that desperate to settle for trailer trash like you
1179028525589942278,<user> no such thing as undocumented they are illegal aliens just like you are you committed immigration fraud tax fraud campaign finance fraud married your brother and broke up two families by having an affair with a white christian tic toc,0,0,<user> no such thing as undocumented they are illegal aliens just like you are you committed immigration fraud tax fraud campaign finance fraud married your brother and broke up two families by having an affair with a white christian tic toc
1179074562870386688,this fat faggot id such a child grow up porky,2,0,this fat faggot id such a child grow up porky
1179029653861756928,<user> tell the jihadi john to stop yapping abhijit iyer mitra countered his verbal heckling perfectly and showed him his aukaat,2,0,<user> tell the jihadi john to stop yapping abhijit iyer mitra countered his verbal heckling perfectly and showed him his aukaat
1179017814369288193,i am reading negative goodreads reviews about this book on sri lankan refugees called the boat people and all of the negative reviews are from patriarchal white canadians can not say i am surprised,0,0,i am reading negative goodreads reviews about this book on sri lankan refugees called the boat people and all of the negative reviews are from patriarchal white canadians can not say i am surprised
1249409690011721728,<user> <user> poverty is the worst form of violence,0,0,<user> poverty is the worst form of violence
1178163327928807426,<user> nice burner account nobody names their kid edwina unless they are georgia trailer trash,1,0,<user> nice burner account nobody names their kid edwina unless they are georgia trailer trash
1178780676100890624,why do white people say dawg,0,0,why do white people say dawg
1115697903681527808,if you ’ re an army that is republican you are not welcome here we hate you,2,0,if you re an army that is republican you are not welcome here we hate you
1235798120732098561,you takin shots at a bitch that ’ ll neva care,1,0,you takin shots at a bitch that ll neva care
1084340331099971584,kick the doors off cut the tires up burn that bitch,1,0,kick the doors off cut the tires up burn that bitch
1178831761293266944,can white queer people just stop being like that,0,0,can white queer people just stop being like that
1178363475573129218,<user> <user> <user> as if you d know what it like to be in the situation we know because we been thru it your thoughts here do not matter like in most things white devil,0,0,<user> as if you d know what it like to be in the situation we know because we been thru it your thoughts here do not matter like in most things white devil
1087180902524964865,<user> show me the black muslims bc im calling bs on this and you should too,1,2,<user> show me the black muslims bc im calling bs on this and you should too
1122587354622058500,hood niggas with d squared caps 🤤 🤤,0,0,hood niggas with d squared caps
1179090602656501762,<user> a redneck woman,1,0,<user> a redneck woman
1178773740252995586,white bitches can not tell the difference between cornrows and braids,1,0,white bitches can not tell the difference between cornrows and braids
1178507170645762049,teddy why give up the yards along with it,0,0,teddy why give up the yards along with it
1114599869098991617,<user> less immigrants more houses to chose from lower prices open your eyes duetcheland,1,0,<user> less immigrants more houses to chose from lower prices open your eyes duetcheland
1251273356680331267,muslims be calling me islamaphobe for quoting their quran verses,0,0,muslims be calling me islamaphobe for quoting their quran verses
1261085676025643014,<user> do not include egypt we are not arabs,1,0,<user> do not include egypt we are not arabs
1178518008366604291,sometimes i purposely type with shitty english to make grammar nazi ’ triggered,0,0,sometimes i purposely type with shitty english to make grammar nazi triggered
1276507590785105924,<user> is every young person in america retarded,1,0,<user> is every young person in america retarded
1177614408501092353,you all need to spit onika cock right out your faggot ass mouths,1,0,you all need to spit onika cock right out your faggot ass mouths
1081197157439426560,you dudes need to boss up i am tired of women saying niggas ain t shit,0,0,you dudes need to boss up i am tired of women saying niggas ain t shit
1178488318281031680,<user> good nite trailer trash,1,0,<user> good nite trailer trash
1215641843402203137,🤣 this so ghetto i ’ m ready to get tf,1,0,this so ghetto i m ready to get tf
1207867415742361606,i hate dykes,2,0,i hate dykes
1179095751118319622,<user> war queer,0,0,<user> war queer
1171359405209604097,junhoe showing off her songwriting skills tho like let us get that promo luv bcs yg wont do that for you 💅,0,0,junhoe showing off her songwriting skills tho like let us get that promo luv bcs yg wont do that for you
